[21][0]:0.008258  [21][1]:0.009230  [21][2]:0.008816  [21][3]:0.014218  [21][4]:0.015265  [21][5]:0.012406  [21][6]:0.009244  [21][7]:0.016993  [21][8]:0.012141  [21][9]:0.018368  [21][10]:0.009622  [21][11]:0.008388  [21][12]:0.011884  [21][13]:0.008470  [21][14]:0.012298  [21][15]:0.007530  [21][16]:0.000000  [21][17]:0.000000  [21][18]:0.000000  [21][19]:0.000000  [21][20]:0.000000  [21][21]:0.000000  [21][22]:0.000000  [21][23]:0.000000  [21][24]:0.014413  [21][25]:0.009192  [21][26]:0.042308  [21][27]:0.173510  [21][28]:0.063122  [21][29]:0.015453  [21][30]:0.010234  [21][31]:0.008534  [21][32]:0.009338  [21][33]:0.016026  [21][34]:0.009054  [21][35]:0.015560  [21][36]:0.020794  [21][37]:0.025121  [21][38]:0.011541  [21][39]:0.010149  [21][40]:0.010239  [21][41]:0.015725  [21][42]:0.025560  [21][43]:0.055466  [21][44]:0.072648  [21][45]:0.009235  [21][46]:0.010479  [21][47]:0.014529  [21][48]:0.000000  
[22][0]:0.003749  [22][1]:0.006678  [22][2]:0.004549  [22][3]:0.017280  [22][4]:0.015648  [22][5]:0.017400  [22][6]:0.005598  [22][7]:0.023555  [22][8]:0.018279  [22][9]:0.029871  [22][10]:0.008921  [22][11]:0.004732  [22][12]:0.008307  [22][13]:0.006229  [22][14]:0.011630  [22][15]:0.004136  [22][16]:0.000000  [22][17]:0.000000  [22][18]:0.000000  [22][19]:0.000000  [22][20]:0.000000  [22][21]:0.000000  [22][22]:0.000000  [22][23]:0.000000  [22][24]:0.072734  [22][25]:0.024921  [22][26]:0.052230  [22][27]:0.014805  [22][28]:0.010622  [22][29]:0.009889  [22][30]:0.010516  [22][31]:0.014916  [22][32]:0.015041  [22][33]:0.170396  [22][34]:0.044203  [22][35]:0.009626  [22][36]:0.015248  [22][37]:0.057069  [22][38]:0.008291  [22][39]:0.010006  [22][40]:0.009642  [22][41]:0.008728  [22][42]:0.015214  [22][43]:0.009453  [22][44]:0.014667  [22][45]:0.011744  [22][46]:0.012403  [22][47]:0.013693  [22][48]:0.000002  
[23][0]:0.005393  [23][1]:0.008387  [23][2]:0.006214  [23][3]:0.016487  [23][4]:0.017964  [23][5]:0.017387  [23][6]:0.007676  [23][7]:0.018984  [23][8]:0.016863  [23][9]:0.023692  [23][10]:0.008497  [23][11]:0.006068  [23][12]:0.008862  [23][13]:0.006179  [23][14]:0.011280  [23][15]:0.005083  [23][16]:0.000000  [23][17]:0.000000  [23][18]:0.000000  [23][19]:0.000000  [23][20]:0.000000  [23][21]:0.000000  [23][22]:0.000000  [23][23]:0.000000  [23][24]:0.063507  [23][25]:0.015402  [23][26]:0.188922  [23][27]:0.044161  [23][28]:0.015052  [23][29]:0.009137  [23][30]:0.008278  [23][31]:0.009467  [23][32]:0.011047  [23][33]:0.055774  [23][34]:0.015317  [23][35]:0.014029  [23][36]:0.024939  [23][37]:0.074637  [23][38]:0.010467  [23][39]:0.009528  [23][40]:0.009655  [23][41]:0.010190  [23][42]:0.021482  [23][43]:0.016552  [23][44]:0.025238  [23][45]:0.010516  [23][46]:0.011635  [23][47]:0.015820  [23][48]:0.000002  
[24][0]:0.000596  [24][1]:0.002860  [24][2]:0.001408  [24][3]:0.013377  [24][4]:0.005007  [24][5]:0.009561  [24][6]:0.001284  [24][7]:0.015512  [24][8]:0.013548  [24][9]:0.021418  [24][10]:0.005665  [24][11]:0.002440  [24][12]:0.004982  [24][13]:0.003799  [24][14]:0.007653  [24][15]:0.002156  [24][16]:0.025859  [24][17]:0.014526  [24][18]:0.010164  [24][19]:0.009525  [24][20]:0.009118  [24][21]:0.015359  [24][22]:0.079882  [24][23]:0.056213  [24][24]:0.000000  [24][25]:0.000000  [24][26]:0.000000  [24][27]:0.000000  [24][28]:0.000000  [24][29]:0.000000  [24][30]:0.000000  [24][31]:0.000000  [24][32]:0.010591  [24][33]:0.055472  [24][34]:0.017130  [24][35]:0.015361  [24][36]:0.042111  [24][37]:0.220376  [24][38]:0.009652  [24][39]:0.008684  [24][40]:0.013771  [24][41]:0.015338  [24][42]:0.008739  [24][43]:0.014963  [24][44]:0.010035  [24][45]:0.011711  [24][46]:0.011813  [24][47]:0.010293  [24][48]:0.000000  
[25][0]:0.000577  [25][1]:0.005270  [25][2]:0.001795  [25][3]:0.021697  [25][4]:0.021547  [25][5]:0.049241  [25][6]:0.001836  [25][7]:0.014508  [25][8]:0.034363  [25][9]:0.025397  [25][10]:0.004779  [25][11]:0.002498  [25][12]:0.004271  [25][13]:0.002868  [25][14]:0.007915  [25][15]:0.001981  [25][16]:0.021065  [25][17]:0.015696  [25][18]:0.011588  [25][19]:0.009731  [25][20]:0.010649  [25][21]:0.010034  [25][22]:0.026240  [25][23]:0.016150  [25][24]:0.000000  [25][25]:0.000000  [25][26]:0.000000  [25][27]:0.000000  [25][28]:0.000000  [25][29]:0.000000  [25][30]:0.000000  [25][31]:0.000000  [25][32]:0.008006  [25][33]:0.014841  [25][34]:0.009784  [25][35]:0.057182  [25][36]:0.184444  [25][37]:0.039074  [25][38]:0.015427  [25][39]:0.009656  [25][40]:0.012217  [25][41]:0.012001  [25][42]:0.010046  [25][43]:0.010573  [25][44]:0.008337  [25][45]:0.013749  [25][46]:0.015654  [25][47]:0.014597  [25][48]:0.000000  
[26][0]:0.000664  [26][1]:0.002488  [26][2]:0.001611  [26][3]:0.009294  [26][4]:0.002787  [26][5]:0.004919  [26][6]:0.001181  [26][7]:0.013790  [26][8]:0.007691  [26][9]:0.015468  [26][10]:0.005967  [26][11]:0.002701  [26][12]:0.005779  [26][13]:0.004526  [26][14]:0.007491  [26][15]:0.002526  [26][16]:0.015437  [26][17]:0.009260  [26][18]:0.008570  [26][19]:0.015029  [26][20]:0.009021  [26][21]:0.038044  [26][22]:0.065192  [26][23]:0.150425  [26][24]:0.000000  [26][25]:0.000000  [26][26]:0.000000  [26][27]:0.000000  [26][28]:0.000000  [26][29]:0.000000  [26][30]:0.000000  [26][31]:0.000000  [26][32]:0.014986  [26][33]:0.075772  [26][34]:0.025799  [26][35]:0.010865  [26][36]:0.014611  [26][37]:0.057284  [26][38]:0.009980  [26][39]:0.010207  [26][40]:0.015562  [26][41]:0.021053  [26][42]:0.009555  [26][43]:0.025489  [26][44]:0.016349  [26][45]:0.011753  [26][46]:0.010161  [26][47]:0.009459  [26][48]:0.000000  
[27][0]:0.001174  [27][1]:0.002858  [27][2]:0.002466  [27][3]:0.007476  [27][4]:0.002391  [27][5]:0.003400  [27][6]:0.001453  [27][7]:0.012094  [27][8]:0.005372  [27][9]:0.011959  [27][10]:0.006930  [27][11]:0.004000  [27][12]:0.007748  [27][13]:0.006237  [27][14]:0.008225  [27][15]:0.003894  [27][16]:0.009768  [27][17]:0.008445  [27][18]:0.010238  [27][19]:0.054878  [27][20]:0.015302  [27][21]:0.168390  [27][22]:0.014568  [27][23]:0.037740  [27][24]:0.000000  [27][25]:0.000000  [27][26]:0.000000  [27][27]:0.000000  [27][28]:0.000000  [27][29]:0.000000  [27][30]:0.000000  [27][31]:0.000000  [27][32]:0.015756  [27][33]:0.025249  [27][34]:0.020983  [27][35]:0.009622  [27][36]:0.009384  [27][37]:0.015376  [27][38]:0.010510  [27][39]:0.011901  [27][40]:0.014296  [27][41]:0.025289  [27][42]:0.015503  [27][43]:0.072576  [27][44]:0.056399  [27][45]:0.010330  [27][46]:0.009318  [27][47]:0.010328  [27][48]:0.000000  
[28][0]:0.002378  [28][1]:0.004400  [28][2]:0.005183  [28][3]:0.007855  [28][4]:0.002887  [28][5]:0.003280  [28][6]:0.002525  [28][7]:0.011824  [28][8]:0.005032  [28][9]:0.010273  [28][10]:0.007952  [28][11]:0.006792  [28][12]:0.010963  [28][13]:0.008146  [28][14]:0.009468  [28][15]:0.006762  [28][16]:0.010280  [28][17]:0.010530  [28][18]:0.014422  [28][19]:0.079528  [28][20]:0.026067  [28][21]:0.053351  [28][22]:0.010526  [28][23]:0.015598  [28][24]:0.000000  [28][25]:0.000000  [28][26]:0.000000  [28][27]:0.000000  [28][28]:0.000000  [28][29]:0.000000  [28][30]:0.000000  [28][31]:0.000000  [28][32]:0.013846  [28][33]:0.014586  [28][34]:0.015597  [28][35]:0.011113  [28][36]:0.008257  [28][37]:0.010065  [28][38]:0.011590  [28][39]:0.012392  [28][40]:0.009828  [28][41]:0.015480  [28][42]:0.038826  [28][43]:0.053203  [28][44]:0.191821  [28][45]:0.007928  [28][46]:0.009240  [28][47]:0.014147  [28][48]:0.000000  
[29][0]:0.027886  [29][1]:0.011136  [29][2]:0.025212  [29][3]:0.010179  [29][4]:0.005110  [29][5]:0.004377  [29][6]:0.012047  [29][7]:0.010031  [29][8]:0.005788  [29][9]:0.009493  [29][10]:0.007698  [29][11]:0.018935  [29][12]:0.013583  [29][13]:0.007931  [29][14]:0.010852  [29][15]:0.014039  [29][16]:0.010517  [29][17]:0.011441  [29][18]:0.015550  [29][19]:0.025614  [29][20]:0.021227  [29][21]:0.015569  [29][22]:0.009891  [29][23]:0.009844  [29][24]:0.000000  [29][25]:0.000000  [29][26]:0.000000  [29][27]:0.000000  [29][28]:0.000000  [29][29]:0.000000  [29][30]:0.000000  [29][31]:0.000000  [29][32]:0.012235  [29][33]:0.010481  [29][34]:0.011939  [29][35]:0.015456  [29][36]:0.009832  [29][37]:0.007739  [29][38]:0.015256  [29][39]:0.013672  [29][40]:0.008675  [29][41]:0.009429  [29][42]:0.206707  [29][43]:0.013502  [29][44]:0.038126  [29][45]:0.010039  [29][46]:0.015804  [29][47]:0.054264  [29][48]:0.000000  
[30][0]:0.044336  [30][1]:0.045679  [30][2]:0.037693  [30][3]:0.014001  [30][4]:0.019189  [30][5]:0.008427  [30][6]:0.065673  [30][7]:0.008768  [30][8]:0.008985  [30][9]:0.009415  [30][10]:0.004848  [30][11]:0.014285  [30][12]:0.007656  [30][13]:0.004187  [30][14]:0.009077  [30][15]:0.007538  [30][16]:0.011611  [30][17]:0.012330  [30][18]:0.013967  [30][19]:0.014429  [30][20]:0.016113  [30][21]:0.010158  [30][22]:0.010187  [30][23]:0.008253  [30][24]:0.000000  [30][25]:0.000000  [30][26]:0.000000  [30][27]:0.000000  [30][28]:0.000000  [30][29]:0.000000  [30][30]:0.000000  [30][31]:0.000000  [30][32]:0.011374  [30][33]:0.009721  [30][34]:0.010342  [30][35]:0.025543  [30][36]:0.015632  [30][37]:0.009180  [30][38]:0.021027  [30][39]:0.015662  [30][40]:0.010472  [30][41]:0.009394  [30][42]:0.053841  [30][43]:0.010894  [30][44]:0.013950  [30][45]:0.014634  [30][46]:0.025854  [30][47]:0.073483  [30][48]:0.000000  
[31][0]:0.001043  [31][1]:0.020476  [31][2]:0.003140  [31][3]:0.022348  [31][4]:0.131854  [31][5]:0.061164  [31][6]:0.006921  [31][7]:0.009112  [31][8]:0.028929  [31][9]:0.016256  [31][10]:0.004073  [31][11]:0.003813  [31][12]:0.004043  [31][13]:0.002365  [31][14]:0.006932  [31][15]:0.002479  [31][16]:0.015527  [31][17]:0.013862  [31][18]:0.012336  [31][19]:0.010772  [31][20]:0.012073  [31][21]:0.008154  [31][22]:0.014564  [31][23]:0.009251  [31][24]:0.000000  [31][25]:0.000000  [31][26]:0.000000  [31][27]:0.000000  [31][28]:0.000000  [31][29]:0.000000  [31][30]:0.000000  [31][31]:0.000000  [31][32]:0.010120  [31][33]:0.010224  [31][34]:0.010272  [31][35]:0.072362  [31][36]:0.057668  [31][37]:0.014897  [31][38]:0.025649  [31][39]:0.014944  [31][40]:0.011833  [31][41]:0.010962  [31][42]:0.015975  [31][43]:0.009310  [31][44]:0.009680  [31][45]:0.015432  [31][46]:0.021368  [31][47]:0.025206  [31][48]:0.000000  
[32][0]:0.001747  [32][1]:0.002667  [32][2]:0.002203  [32][3]:0.007973  [32][4]:0.003592  [32][5]:0.002783  [32][6]:0.002194  [32][7]:0.025838  [32][8]:0.003926  [32][9]:0.015843  [32][10]:0.010549  [32][11]:0.002880  [32][12]:0.007811  [32][13]:0.007039  [32][14]:0.011260  [32][15]:0.002829  [32][16]:0.050074  [32][17]:0.073805  [32][18]:0.025665  [32][19]:0.010110  [32][20]:0.014392  [32][21]:0.009362  [32][22]:0.015321  [32][23]:0.010587  [32][24]:0.010131  [32][25]:0.008592  [32][26]:0.015149  [32][27]:0.015431  [32][28]:0.013647  [32][29]:0.012281  [32][30]:0.011745  [32][31]:0.009825  [32][32]:0.000000  [32][33]:0.000000  [32][34]:0.000000  [32][35]:0.000000  [32][36]:0.000000  [32][37]:0.000000  [32][38]:0.000000  [32][39]:0.000000  [32][40]:0.035748  [32][41]:0.032885  [32][42]:0.016969  [32][43]:0.023726  [32][44]:0.018842  [32][45]:0.029795  [32][46]:0.023943  [32][47]:0.018156  [32][48]:0.000000  
[33][0]:0.002883  [33][1]:0.004139  [33][2]:0.003313  [33][3]:0.008184  [33][4]:0.006758  [33][5]:0.004571  [33][6]:0.003695  [33][7]:0.010083  [33][8]:0.005092  [33][9]:0.008091  [33][10]:0.005863  [33][11]:0.003431  [33][12]:0.006061  [33][13]:0.004692  [33][14]:0.007519  [33][15]:0.003127  [33][16]:0.045587  [33][17]:0.015033  [33][18]:0.009469  [33][19]:0.010015  [33][20]:0.008697  [33][21]:0.015220  [33][22]:0.199480  [33][23]:0.054100  [33][24]:0.054894  [33][25]:0.013924  [33][26]:0.076979  [33][27]:0.024753  [33][28]:0.014668  [33][29]:0.009691  [33][30]:0.009512  [33][31]:0.011283  [33][32]:0.000000  [33][33]:0.000000  [33][34]:0.000000  [33][35]:0.000000  [33][36]:0.000000  [33][37]:0.000000  [33][38]:0.000000  [33][39]:0.000000  [33][40]:0.023426  [33][41]:0.029519  [33][42]:0.023394  [33][43]:0.035798  [33][44]:0.032674  [33][45]:0.018273  [33][46]:0.017315  [33][47]:0.019247  [33][48]:0.000001  
[34][0]:0.002169  [34][1]:0.003001  [34][2]:0.002558  [34][3]:0.007209  [34][4]:0.004407  [34][5]:0.003306  [34][6]:0.002581  [34][7]:0.014488  [34][8]:0.003926  [34][9]:0.010634  [34][10]:0.007672  [34][11]:0.003005  [34][12]:0.006838  [34][13]:0.005894  [34][14]:0.008704  [34][15]:0.002878  [34][16]:0.227861  [34][17]:0.055472  [34][18]:0.015496  [34][19]:0.008071  [34][20]:0.010719  [34][21]:0.008922  [34][22]:0.039566  [34][23]:0.014572  [34][24]:0.015242  [34][25]:0.009421  [34][26]:0.024969  [34][27]:0.020883  [34][28]:0.015489  [34][29]:0.011502  [34][30]:0.010547  [34][31]:0.009932  [34][32]:0.000000  [34][33]:0.000000  [34][34]:0.000000  [34][35]:0.000000  [34][36]:0.000000  [34][37]:0.000000  [34][38]:0.000000  [34][39]:0.000000  [34][40]:0.032594  [34][41]:0.036044  [34][42]:0.017858  [34][43]:0.030147  [34][44]:0.023368  [34][45]:0.023712  [34][46]:0.019236  [34][47]:0.016741  [34][48]:0.000000  
[35][0]:0.001571  [35][1]:0.004892  [35][2]:0.002215  [35][3]:0.041944  [35][4]:0.022543  [35][5]:0.087249  [35][6]:0.003210  [35][7]:0.014716  [35][8]:0.107948  [35][9]:0.036178  [35][10]:0.004245  [35][11]:0.002363  [35][12]:0.003686  [35][13]:0.002533  [35][14]:0.007931  [35][15]:0.001884  [35][16]:0.008433  [35][17]:0.010170  [35][18]:0.011456  [35][19]:0.013949  [35][20]:0.012213  [35][21]:0.015454  [35][22]:0.009666  [35][23]:0.014584  [35][24]:0.014249  [35][25]:0.056027  [35][26]:0.010432  [35][27]:0.009460  [35][28]:0.010667  [35][29]:0.014768  [35][30]:0.025145  [35][31]:0.076907  [35][32]:0.000000  [35][33]:0.000000  [35][34]:0.000000  [35][35]:0.000000  [35][36]:0.000000  [35][37]:0.000000  [35][38]:0.000000  [35][39]:0.000000  [35][40]:0.017969  [35][41]:0.016927  [35][42]:0.032664  [35][43]:0.019085  [35][44]:0.024230  [35][45]:0.023466  [35][46]:0.030299  [35][47]:0.036340  [35][48]:0.000000  
[36][0]:0.003021  [36][1]:0.008143  [36][2]:0.003890  [36][3]:0.020105  [36][4]:0.039728  [36][5]:0.046065  [36][6]:0.006074  [36][7]:0.010088  [36][8]:0.024998  [36][9]:0.015569  [36][10]:0.004412  [36][11]:0.003578  [36][12]:0.004588  [36][13]:0.003104  [36][14]:0.007438  [36][15]:0.002733  [36][16]:0.009505  [36][17]:0.009404  [36][18]:0.010491  [36][19]:0.015489  [36][20]:0.011789  [36][21]:0.021303  [36][22]:0.014943  [36][23]:0.025490  [36][24]:0.044541  [36][25]:0.165545  [36][26]:0.015232  [36][27]:0.009836  [36][28]:0.008528  [36][29]:0.010466  [36][30]:0.015203  [36][31]:0.051475  [36][32]:0.000000  [36][33]:0.000000  [36][34]:0.000000  [36][35]:0.000000  [36][36]:0.000000  [36][37]:0.000000  [36][38]:0.000000  [36][39]:0.000000  [36][40]:0.016332  [36][41]:0.018788  [36][42]:0.036108  [36][43]:0.023392  [36][44]:0.030112  [36][45]:0.019167  [36][46]:0.023370  [36][47]:0.032700  [36][48]:0.000000  
[37][0]:0.003450  [37][1]:0.006162  [37][2]:0.004103  [37][3]:0.011430  [37][4]:0.012496  [37][5]:0.009159  [37][6]:0.005172  [37][7]:0.009544  [37][8]:0.008335  [37][9]:0.009450  [37][10]:0.005080  [37][11]:0.003916  [37][12]:0.005596  [37][13]:0.004019  [37][14]:0.007401  [37][15]:0.003265  [37][16]:0.014783  [37][17]:0.010199  [37][18]:0.009555  [37][19]:0.014549  [37][20]:0.010476  [37][21]:0.025406  [37][22]:0.073411  [37][23]:0.074824  [37][24]:0.215425  [37][25]:0.040981  [37][26]:0.061107  [37][27]:0.016067  [37][28]:0.010134  [37][29]:0.008726  [37][30]:0.009717  [37][31]:0.015520  [37][32]:0.000000  [37][33]:0.000000  [37][34]:0.000000  [37][35]:0.000000  [37][36]:0.000000  [37][37]:0.000000  [37][38]:0.000000  [37][39]:0.000000  [37][40]:0.018755  [37][41]:0.023845  [37][42]:0.030387  [37][43]:0.032593  [37][44]:0.035930  [37][45]:0.016851  [37][46]:0.018252  [37][47]:0.023499  [37][48]:0.000002  
[38][0]:0.001031  [38][1]:0.002507  [38][2]:0.001406  [38][3]:0.028805  [38][4]:0.004656  [38][5]:0.005615  [38][6]:0.001746  [38][7]:0.065990  [38][8]:0.018365  [38][9]:0.192212  [38][10]:0.007202  [38][11]:0.001977  [38][12]:0.004754  [38][13]:0.003390  [38][14]:0.010961  [38][15]:0.001721  [38][16]:0.009869  [38][17]:0.014400  [38][18]:0.015429  [38][19]:0.012132  [38][20]:0.013745  [38][21]:0.011837  [38][22]:0.008251  [38][23]:0.010608  [38][24]:0.009702  [38][25]:0.015733  [38][26]:0.009379  [38][27]:0.010419  [38][28]:0.011568  [38][29]:0.015532  [38][30]:0.021097  [38][31]:0.025528  [38][32]:0.000000  [38][33]:0.000000  [38][34]:0.000000  [38][35]:0.000000  [38][36]:0.000000  [38][37]:0.000000  [38][38]:0.000000  [38][39]:0.000000  [38][40]:0.023500  [38][41]:0.018847  [38][42]:0.023650  [38][43]:0.017111  [38][44]:0.018213  [38][45]:0.032342  [38][46]:0.035923  [38][47]:0.030147  [38][48]:0.000000  
[39][0]:0.001347  [39][1]:0.002352  [39][2]:0.001770  [39][3]:0.012289  [39][4]:0.003625  [39][5]:0.003223  [39][6]:0.001751  [39][7]:0.065438  [39][8]:0.005924  [39][9]:0.051556  [39][10]:0.012233  [39][11]:0.002463  [39][12]:0.007133  [39][13]:0.006001  [39][14]:0.014313  [39][15]:0.002344  [39][16]:0.016100  [39][17]:0.025334  [39][18]:0.020844  [39][19]:0.011774  [39][20]:0.015411  [39][21]:0.010264  [39][22]:0.010505  [39][23]:0.009980  [39][24]:0.008635  [39][25]:0.010089  [39][26]:0.010716  [39][27]:0.012014  [39][28]:0.012079  [39][29]:0.013544  [39][30]:0.015498  [39][31]:0.014955  [39][32]:0.000000  [39][33]:0.000000  [39][34]:0.000000  [39][35]:0.000000  [39][36]:0.000000  [39][37]:0.000000  [39][38]:0.000000  [39][39]:0.000000  [39][40]:0.030139  [39][41]:0.023407  [39][42]:0.018482  [39][43]:0.017970  [39][44]:0.016954  [39][45]:0.036074  [39][46]:0.032402  [39][47]:0.023094  [39][48]:0.000000  
[40][0]:0.000563  [40][1]:0.002530  [40][2]:0.001450  [40][3]:0.007878  [40][4]:0.004374  [40][5]:0.004500  [40][6]:0.001919  [40][7]:0.021358  [40][8]:0.005554  [40][9]:0.015714  [40][10]:0.013856  [40][11]:0.002367  [40][12]:0.009157  [40][13]:0.005065  [40][14]:0.013108  [40][15]:0.001770  [40][16]:0.014515  [40][17]:0.025838  [40][18]:0.078754  [40][19]:0.014061  [40][20]:0.050736  [40][21]:0.010080  [40][22]:0.010459  [40][23]:0.009352  [40][24]:0.013760  [40][25]:0.012206  [40][26]:0.015400  [40][27]:0.014267  [40][28]:0.010176  [40][29]:0.008023  [40][30]:0.010315  [40][31]:0.011871  [40][32]:0.036008  [40][33]:0.023201  [40][34]:0.032776  [40][35]:0.017771  [40][36]:0.016725  [40][37]:0.018992  [40][38]:0.023555  [40][39]:0.029994  [40][40]:0.000000  [40][41]:0.000000  [40][42]:0.000000  [40][43]:0.000000  [40][44]:0.000000  [40][45]:0.000000  [40][46]:0.000000  [40][47]:0.000000  [40][48]:0.000000  
[41][0]:0.000688  [41][1]:0.002913  [41][2]:0.001524  [41][3]:0.007523  [41][4]:0.005101  [41][5]:0.005150  [41][6]:0.002234  [41][7]:0.015319  [41][8]:0.005988  [41][9]:0.013825  [41][10]:0.007770  [41][11]:0.002213  [41][12]:0.005304  [41][13]:0.002488  [41][14]:0.009130  [41][15]:0.001361  [41][16]:0.010450  [41][17]:0.016727  [41][18]:0.052939  [41][19]:0.041920  [41][20]:0.190052  [41][21]:0.014627  [41][22]:0.008506  [41][23]:0.008898  [41][24]:0.015465  [41][25]:0.011970  [41][26]:0.021064  [41][27]:0.025148  [41][28]:0.015998  [41][29]:0.009768  [41][30]:0.009443  [41][31]:0.010409  [41][32]:0.032324  [41][33]:0.030266  [41][34]:0.036209  [41][35]:0.016447  [41][36]:0.018196  [41][37]:0.023212  [41][38]:0.018851  [41][39]:0.023534  [41][40]:0.000000  [41][41]:0.000000  [41][42]:0.000000  [41][43]:0.000000  [41][44]:0.000000  [41][45]:0.000000  [41][46]:0.000000  [41][47]:0.000000  [41][48]:0.000000  
[42][0]:0.032459  [42][1]:0.014039  [42][2]:0.025308  [42][3]:0.011343  [42][4]:0.012967  [42][5]:0.008085  [42][6]:0.017795  [42][7]:0.009245  [42][8]:0.007726  [42][9]:0.010239  [42][10]:0.005333  [42][11]:0.015935  [42][12]:0.007976  [42][13]:0.001712  [42][14]:0.010866  [42][15]:0.006483  [42][16]:0.011834  [42][17]:0.010863  [42][18]:0.009705  [42][19]:0.016042  [42][20]:0.009640  [42][21]:0.024929  [42][22]:0.015520  [42][23]:0.021670  [42][24]:0.008033  [42][25]:0.009792  [42][26]:0.008505  [42][27]:0.014730  [42][28]:0.037971  [42][29]:0.152618  [42][30]:0.054861  [42][31]:0.015392  [42][32]:0.017145  [42][33]:0.024185  [42][34]:0.018197  [42][35]:0.032862  [42][36]:0.036060  [42][37]:0.029981  [42][38]:0.023538  [42][39]:0.019087  [42][40]:0.000000  [42][41]:0.000000  [42][42]:0.000000  [42][43]:0.000000  [42][44]:0.000000  [42][45]:0.000000  [42][46]:0.000000  [42][47]:0.000000  [42][48]:0.000000  
[43][0]:0.001135  [43][1]:0.004259  [43][2]:0.002479  [43][3]:0.008407  [43][4]:0.007290  [43][5]:0.006592  [43][6]:0.003550  [43][7]:0.011738  [43][8]:0.006995  [43][9]:0.012081  [43][10]:0.005432  [43][11]:0.002840  [43][12]:0.004299  [43][13]:0.001526  [43][14]:0.007737  [43][15]:0.001369  [43][16]:0.008154  [43][17]:0.009714  [43][18]:0.015201  [43][19]:0.243353  [43][20]:0.035752  [43][21]:0.052769  [43][22]:0.009706  [43][23]:0.015685  [43][24]:0.015159  [43][25]:0.010359  [43][26]:0.026370  [43][27]:0.071651  [43][28]:0.052952  [43][29]:0.014819  [43][30]:0.010724  [43][31]:0.009845  [43][32]:0.023748  [43][33]:0.036056  [43][34]:0.029917  [43][35]:0.019245  [43][36]:0.023605  [43][37]:0.032332  [43][38]:0.016786  [43][39]:0.018413  [43][40]:0.000000  [43][41]:0.000000  [43][42]:0.000000  [43][43]:0.000000  [43][44]:0.000000  [43][45]:0.000000  [43][46]:0.000000  [43][47]:0.000000  [43][48]:0.000000  
[44][0]:0.002601  [44][1]:0.007220  [44][2]:0.005105  [44][3]:0.009575  [44][4]:0.010523  [44][5]:0.008137  [44][6]:0.007102  [44][7]:0.010612  [44][8]:0.007869  [44][9]:0.011546  [44][10]:0.005062  [44][11]:0.004660  [44][12]:0.004737  [44][13]:0.001481  [44][14]:0.008117  [44][15]:0.002214  [44][16]:0.010370  [44][17]:0.009742  [44][18]:0.011224  [44][19]:0.054141  [44][20]:0.015226  [44][21]:0.072484  [44][22]:0.014715  [44][23]:0.025232  [44][24]:0.009885  [44][25]:0.008616  [44][26]:0.015716  [44][27]:0.062533  [44][28]:0.163174  [44][29]:0.046780  [44][30]:0.013841  [44][31]:0.009682  [44][32]:0.018597  [44][33]:0.032523  [44][34]:0.023770  [44][35]:0.023876  [44][36]:0.030258  [44][37]:0.035931  [44][38]:0.018097  [44][39]:0.017223  [44][40]:0.000000  [44][41]:0.000000  [44][42]:0.000000  [44][43]:0.000000  [44][44]:0.000000  [44][45]:0.000000  [44][46]:0.000000  [44][47]:0.000000  [44][48]:0.000000  
[45][0]:0.000579  [45][1]:0.002607  [45][2]:0.001641  [45][3]:0.007879  [45][4]:0.003632  [45][5]:0.003482  [45][6]:0.001924  [45][7]:0.025540  [45][8]:0.004738  [45][9]:0.015146  [45][10]:0.033771  [45][11]:0.003725  [45][12]:0.031181  [45][13]:0.039889  [45][14]:0.021943  [45][15]:0.003388  [45][16]:0.015609  [45][17]:0.020899  [45][18]:0.025663  [45][19]:0.009523  [45][20]:0.015217  [45][21]:0.009966  [45][22]:0.011793  [45][23]:0.010551  [45][24]:0.012423  [45][25]:0.013718  [45][26]:0.011383  [45][27]:0.010410  [45][28]:0.008319  [45][29]:0.010162  [45][30]:0.014721  [45][31]:0.015571  [45][32]:0.030028  [45][33]:0.018139  [45][34]:0.023417  [45][35]:0.023724  [45][36]:0.018704  [45][37]:0.016973  [45][38]:0.032571  [45][39]:0.036184  [45][40]:0.000000  [45][41]:0.000000  [45][42]:0.000000  [45][43]:0.000000  [45][44]:0.000000  [45][45]:0.000000  [45][46]:0.000000  [45][47]:0.000000  [45][48]:0.000000  
